+--------------+--------+------------+----------+-------+-------+-------+-------+-------+-------+-------+-------+-------+------+
|     行业     |  代码  |    名称    | 涨幅统计 |   9   |   8   |   7   |   6   |   5   |   4   |   3   |   2   |   1   |  0   |
|    半导体    | 688072 | 拓荆科技-U |  13.9%   | -0.5  |  4.3  | -1.2  | -2.8  |  0.9  | 12.6  | -3.2  | -2.3  |  4.1  | 2.1  |
|   化纤行业   | 688295 |  中复神鹰  |  13.8%   | -2.4  | -2.3  |  0.6  | -1.9  |  4.4  |  3.2  | -1.1  | 12.5  |  2.9  | -1.9 |
|   化学制药   | 002082 |   万邦德   |  13.7%   | -1.1  |  0.8  | -2.5  |  4.0  |  2.1  | -5.0  |  0.8  | 10.0  |  4.1  | 0.5  |
|    半导体    | 300666 |  江丰电子  |  13.6%   | -2.6  | -2.2  | -2.2  | -0.8  |  2.2  | 15.2  | -3.0  |  0.0  |  0.7  | 6.8  |
|   专用设备   | 603960 |  克来机电  |  13.6%   |  3.0  | -2.9  | -6.0  |  2.5  |  1.7  | 10.0  |  6.8  | -2.6  |  4.2  | -2.8 |
|   专业服务   | 301257 |   普蕊斯   |  13.3%   |  3.6  |  7.1  | -2.2  | -2.2  | 10.9  |  0.6  |  1.9  | -4.6  |  0.5  | -2.1 |
|   纺织服装   | 603055 |  台华新材  |  13.2%   | -1.4  | -5.0  | -4.6  |  0.2  |  3.0  | -3.0  | -0.1  | 10.0  | 10.0  | 4.6  |
|    小金属    | 688190 |  云路股份  |  13.2%   | -3.0  | -4.0  | -1.9  |  0.8  | 13.8  |  0.7  |  6.4  |  0.5  |  2.0  | -1.8 |
|  互联网服务  | 603496 |  恒为科技  |  13.2%   |  1.1  | -3.0  | -2.2  |  2.2  |  1.1  | -2.9  |  2.9  | 10.0  |  3.1  | 0.6  |
|   通用设备   | 003025 |  思进智能  |  13.1%   |  0.8  | -1.6  | -2.2  |  1.1  |  2.2  |  2.1  | 10.0  | -4.3  |  1.8  | 2.9  |
|   环保行业   | 300614 |  百川畅银  |  13.1%   |  0.8  |  4.4  |  4.9  | -4.3  |  1.7  | -4.9  | 13.8  | -4.5  | -0.3  | 2.3  |
|  汽车零部件  | 605208 |   永茂泰   |  13.1%   | -1.9  | -1.2  | -3.1  |  2.3  |  0.7  | 10.0  | 10.0  |  1.1  | -0.3  | -4.1 |
|  汽车零部件  | 603305 |  旭升股份  |  13.1%   | -3.2  |  0.4  |  4.1  | -0.8  | -10.0 | 10.0  |  8.3  |  3.5  |  0.6  | 1.0  |
|   文化传媒   | 600052 |  东望时代  |  13.0%   |  0.4  | -2.6  |  2.0  | -1.5  | -0.9  | -1.1  |  4.7  |  9.9  |  1.0  | 1.0  |
|   交运设备   | 001696 |  宗申动力  |  13.0%   |  0.0  | -0.7  | -2.4  |  1.6  |  2.5  | 10.1  | 10.1  | -5.9  |  1.9  | -3.7 |
|   装修建材   | 002323 |  雅博股份  |  13.0%   |  2.7  |  1.1  |  4.4  | 10.0  | 10.0  | -9.9  | -6.6  |  2.0  | -1.4  | 1.9  |
|   电力行业   | 601016 |  节能风电  |  12.9%   | -2.0  | -0.4  | -0.4  |  4.8  |  0.4  |  0.2  | 10.0  |  0.4  |  3.7  | -3.8 |
|   电子元件   | 688103 |  国力股份  |  12.7%   | -2.7  |  4.2  | -3.0  | -0.2  |  0.4  |  2.8  | 20.0  | -1.0  | -1.5  | -4.9 |
|  光学光电子  | 688150 |  莱特光电  |  12.7%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 12.7 |
|     游戏     | 300533 |  冰川网络  |  12.6%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 12.6 |
|   专用设备   | 300724 |  捷佳伟创  |  12.5%   |  5.5  |  1.4  | -3.1  | -2.1  | 10.8  | -1.4  | -1.7  |  1.2  |  1.0  | 1.1  |
|   交运设备   | 000913 |  钱江摩托  |  12.4%   | -2.8  | -1.0  | -3.2  |  1.8  |  3.1  | -2.3  |  4.8  | 10.0  |  3.8  | -1.6 |
|  汽车零部件  | 300611 |  美力科技  |  12.4%   | -2.5  | -2.8  | -2.3  |  3.4  |  5.7  | 14.0  |  1.9  | -0.1  | -6.2  | 2.1  |
|   塑料制品   | 688386 |  泛亚微透  |  12.3%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 12.3 |
|  汽车零部件  | 301229 |   纽泰格   |  12.1%   | -3.7  | -2.9  | -3.6  |  0.5  |  1.5  | 20.0  |  3.1  |  4.3  | -2.6  | -3.1 |
|   化学制品   | 605020 |  永和股份  |  12.1%   | -2.6  |  3.7  | -0.5  |  4.8  | -1.8  | 10.0  |  3.8  |  0.7  | -2.3  | -3.5 |
|     电池     | 300068 |  南都电源  |  12.1%   | -4.6  |  0.2  | -5.8  |  4.0  | 20.0  |  3.0  |  7.0  | -0.4  | -6.0  | -3.3 |
|     电池     | 605378 |  野马电池  |  12.1%   | -1.6  |  0.2  | -4.3  |  0.5  | 10.0  |  4.8  |  1.0  | -0.7  | -1.7  | 4.1  |
|   化学原料   | 002145 |  中核钛白  |  12.0%   | -3.4  |  3.4  | -2.3  |  2.5  | -2.7  | -1.5  | 10.0  |  2.2  |  6.0  | -1.9 |
|   有色金属   | 300930 |  屹通新材  |  11.9%   | -4.3  | -0.1  | -3.4  | -1.3  |  7.0  |  0.8  |  1.1  | 10.3  | -2.9  | 5.1  |
|   消费电子   | 600898 |  国美通讯  |  11.8%   |  1.3  | -2.1  | -1.4  |  3.1  |  9.9  | -6.6  |  0.3  | -1.0  | -1.1  | 10.0 |
|   装修装饰   | 000055 |  方大集团  |  11.8%   |  3.6  | -3.9  | -2.5  | 10.0  | 10.1  | -6.1  | 10.0  | -6.1  |  0.4  | -2.2 |
|   橡胶制品   | 300547 |  川环科技  |  11.7%   |  0.3  |  2.1  | -3.2  | -0.3  | 11.4  |  1.6  |  3.0  |  0.3  |  3.0  | -6.1 |
|  汽车零部件  | 605128 |  上海沿浦  |  11.6%   | -2.3  | -1.8  | -5.9  | -1.2  |  5.5  | 10.0  | 10.0  |  0.5  | -3.6  | 1.2  |
|   专用设备   | 300757 |  罗博特科  |  11.5%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 11.6 |
|   物流行业   | 001228 |   永泰运   |  11.5%   | -4.8  |  1.7  | -2.5  |  1.6  | 10.0  |  4.0  | -1.4  |  2.0  | -1.0  | 1.9  |
|   通信设备   | 300565 |  科信技术  |  11.4%   |  2.8  |  7.8  | -3.6  |  8.2  | 16.1  | -1.9  | -12.2 |  1.8  | -7.2  | 2.1  |
|   公用事业   | 000692 |  惠天热电  |  11.4%   |  0.8  |  1.6  | -1.1  |  4.3  | 10.0  | 10.0  | -4.2  | -5.1  | -2.1  | -2.1 |
|   物流行业   | 002468 |  申通快递  |  11.4%   |  2.2  | -1.4  | -1.7  |  0.0  |  2.5  | -10.0 |  5.0  | 10.0  |  0.5  | 4.9  |
|   装修建材   | 001216 |  华瓷股份  |  11.3%   |  0.7  | -0.9  | -3.2  |  1.8  | 10.0  |  4.9  |  1.6  | -1.5  |  0.4  | -2.3 |
|   塑料制品   | 688585 |  上纬新材  |  11.3%   | -0.1  |  0.0  | -3.3  |  1.3  |  3.1  | -2.2  |  5.9  | 14.9  | -3.1  | -4.2 |
|   通信设备   | 603236 |  移远通信  |  11.2%   | -3.4  | -2.8  | -3.5  | -0.1  |  9.5  |  9.9  | -1.8  |  2.4  |  0.0  | 1.5  |
|   软件开发   | 300598 |  诚迈科技  |  11.2%   | -1.4  | -3.1  | -2.1  |  0.8  |  1.7  |  1.1  |  3.0  | 16.7  | -2.0  | -2.5 |
|   食品饮料   | 600872 |  中炬高新  |  11.2%   | -0.9  | -2.9  | -1.1  |  0.1  | -0.2  | -1.1  |  2.0  | 10.0  | 10.0  | -4.2 |
|  汽车零部件  | 603348 |  文灿股份  |  11.2%   | -5.3  | -1.1  |  2.0  | -1.1  |  4.8  | 10.0  |  4.6  | -6.1  | -0.5  | 4.3  |
|   环保行业   | 000826 |  启迪环境  |  11.1%   |  1.3  |  0.0  |  0.9  |  4.0  | -3.6  | -1.2  | 10.0  |  0.3  | -1.1  | 0.6  |
|   软件开发   | 688207 | 格灵深瞳-U |  11.0%   |  2.0  | -3.4  | -4.3  | -1.4  |  0.5  | -0.1  |  1.5  | 16.2  |  2.2  | -1.5 |
|   电子元件   | 002134 |  天津普林  |  10.9%   | -1.2  | -1.5  | -0.9  | 10.0  | 10.0  | 10.0  | -10.0 |  3.6  | -8.9  | 1.7  |
|   消费电子   | 605277 |  新亚电子  |  10.8%   | -0.1  | -1.9  | -3.9  |  3.6  |  3.2  | -2.9  | 10.0  | -2.4  | -0.5  | 6.2  |
|  汽车零部件  | 300176 |  派生科技  |  10.7%   | -0.6  | -2.0  | -1.9  |  2.5  |  0.4  |  1.7  | 10.9  |  4.5  | -1.4  | -3.1 |
|  光学光电子  | 300319 |  麦捷科技  |  10.6%   |  0.8  | -4.0  | -3.8  |  0.0  |  0.4  | 13.8  |  1.1  |  2.7  |  0.8  | -0.6 |
|   专用设备   | 605286 |  同力日升  |  10.3%   | -2.6  | -0.5  | -5.2  |  6.5  | 10.0  |  4.2  |  4.6  | -2.9  |  0.9  | -4.0 |
|   专用设备   | 600343 |  航天动力  |  10.2%   | -2.4  |  5.6  | -3.9  | -0.4  |  1.9  | -10.0 | -1.1  | 10.0  | 10.0  | 1.8  |
|   化学制品   | 003022 |  联泓新科  |  10.2%   |  3.2  | -1.4  | -6.0  | -0.9  | 10.0  |  7.8  |  0.1  | -4.3  |  1.0  | 1.3  |
|   消费电子   | 301135 |  瑞德智能  |  10.2%   |  0.8  | -0.9  | -4.3  |  4.2  | 10.7  |  8.4  | -3.8  | -5.4  | -2.3  | 3.7  |
|  房地产开发  | 600234 |  科新发展  |  10.1%   |  2.3  | -1.7  | -2.9  |  1.6  |  0.0  | -2.4  |  5.8  | 10.0  | -2.5  | 0.2  |
|   商业百货   | 002277 |  友阿股份  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.1 |
|   光伏设备   | 002617 |  露笑科技  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|     中药     | 000590 |  启迪药业  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   水泥建材   | 600477 |  杭萧钢构  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   通用设备   | 002150 |  通润装备  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   软件开发   | 002298 |  中电兴发  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   装修装饰   | 002963 |   豪尔赛   |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   通用设备   | 603969 |  银龙股份  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|  房地产开发  | 000838 |  财信发展  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   医药商业   | 603368 |  柳药集团  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   化学制品   | 002037 |  保利联合  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   通用设备   | 002520 |  日发精机  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   通用设备   | 603088 |  宁波精达  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|    半导体    | 002077 |  大港股份  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   纺织服装   | 002397 |  梦洁股份  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|     燃气     | 002911 |  佛燃能源  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   汽车整车   | 000550 |  江铃汽车  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   食品饮料   | 002286 |   保龄宝   |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   电子元件   | 603186 |  华正新材  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   采掘行业   | 603505 |  金石资源  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   电网设备   | 002339 |  积成电子  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   电源设备   | 002227 |   奥特迅   |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   专用设备   | 002529 |  海源复材  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   电源设备   | 600405 |   动力源   |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   化纤行业   | 000782 |  美达股份  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   汽车服务   | 600335 |  国机汽车  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   家电行业   | 603311 |  金海高科  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   仪器仪表   | 002175 |  东方网络  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   消费电子   | 002055 |  得润电子  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|  汽车零部件  | 603009 |  北特科技  |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|  光学光电子  | 002745 |   木林森   |  10.0%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 10.0 |
|   电网设备   | 600869 |  远东股份  |   9.9%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 9.9  |
|   有色金属   | 601388 |  怡球资源  |   9.9%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 9.9  |
|   电子元件   | 002161 |   远望谷   |   9.9%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 9.9  |
|  房地产服务  | 000056 |  皇庭国际  |   9.9%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 9.9  |
|    小金属    | 603993 |  洛阳钼业  |   9.9%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 9.9  |
|     游戏     | 600892 |  大晟文化  |   9.9%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 9.9  |
|  汽车零部件  | 603109 |  神驰机电  |   9.9%   | -2.2  |  3.4  | -5.8  |  1.2  | 10.0  | -0.9  | -0.2  |  1.5  | -2.2  | 5.6  |
|   通用设备   | 000595 |  宝塔实业  |   9.9%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 9.9  |
|   光伏设备   | 688680 |  海优新材  |   9.8%   |-------+-------+-------+-------+-------+-------+-------+-------+-------+ 9.8  |
|   电子元件   | 002214 |  大立科技  |   9.6%   |  0.1  | -1.2  | -3.9  | -1.0  |  5.1  | 10.0  | -2.0  |  1.1  |  1.8  | -0.1 |
|   仪器仪表   | 001266 |  宏英智能  |   9.6%   | -0.7  | -2.3  | -1.1  |  1.6  | -0.2  | -5.5  | 10.0  | 10.0  | -1.1  | -0.3 |
|   软件开发   | 300663 |  科蓝软件  |   9.5%   |  0.8  | -3.9  | -3.0  |  0.9  | -0.2  | -1.3  |  3.1  | 14.8  | -0.7  | -0.3 |
|     游戏     | 300002 |  神州泰岳  |   9.4%   |  1.5  | -1.5  | -3.0  |  2.9  | -1.3  | -1.8  |  9.7  |  1.2  |  3.8  | -1.8 |
|   专用设备   | 002960 |  青鸟消防  |   9.4%   |  3.7  | -3.8  | -1.2  |  0.8  | 10.0  |  1.1  |  1.9  |  3.2  | -1.5  | -4.6 |
|   通用设备   | 002164 |  宁波东力  |   9.3%   | -1.3  | -1.7  | -0.2  | 10.1  |  0.9  | -2.3  | 10.1  | -2.9  |  2.7  | -5.2 |
|   软件开发   | 002261 |  拓维信息  |   9.2%   |  1.3  | -2.4  | -2.0  |  1.2  |  0.7  | -3.6  |  5.5  | 10.0  |  0.6  | -1.6 |
|   家电行业   | 603366 |  日出东方  |   9.2%   |  0.7  |  2.2  |  1.9  |  1.7  |  2.3  | -10.1 |  1.4  | 10.0  |  2.2  | -2.2 |
|   通信设备   | 300308 |  中际旭创  |   9.2%   | -0.5  |  0.2  | -3.0  | -1.4  |  2.5  | -0.9  |  9.8  |  3.7  |  2.3  | -3.4 |
|   通用设备   | 301268 |   铭利达   |   9.1%   |  7.8  | -4.0  |  5.7  | -3.5  | 17.2  | -3.0  |  3.8  | -4.2  | -1.5  | -7.2 |
|   通信服务   | 002115 |  三维通信  |   9.0%   |  0.7  | -1.0  | -2.7  | 10.0  | -4.1  | -5.9  | 10.1  |  2.3  |  3.4  | -2.8 |
|   航运港口   | 601975 |  招商南油  |   8.7%   | -2.4  |  2.8  | -3.6  |  0.0  |  0.6  | -1.9  | 10.1  |  3.4  |  3.6  | -3.5 |
|  汽车零部件  | 603950 |  长源东谷  |   8.7%   | -2.0  | -1.1  | -1.9  |  1.0  |  0.0  | -1.2  |  5.7  | 10.0  |  0.7  | -2.2 |
|   医疗服务   | 301103 |  何氏眼科  |   8.6%   |  0.6  |  1.6  | -4.4  |  0.1  | 15.2  | -3.7  |  0.0  | -1.5  |  2.0  | -0.4 |
|   化纤行业   | 000420 |  吉林化纤  |   8.6%   | -4.5  | -1.0  | -1.9  |  3.0  |  2.7  | -4.2  |  1.5  | 10.0  |  6.0  | -2.3 |
|   电网设备   | 601126 |  四方股份  |   8.6%   | -5.0  | -0.6  |  0.0  |  5.8  | 10.0  |  3.8  |  0.0  | -2.3  |  1.8  | -4.3 |
|   塑料制品   | 002825 |  纳尔股份  |   8.6%   |  0.4  | -1.5  | -2.9  |  4.3  | 10.0  |  0.0  |  0.3  |  1.6  | -2.0  | -1.4 |
|   环保行业   | 002973 |  侨银股份  |   8.5%   |  0.2  |  1.5  | -3.1  |  3.5  |  0.1  | -2.2  | 10.0  |  1.0  | -2.1  | -0.1 |
|   消费电子   | 002369 |  卓翼科技  |   8.4%   |  2.1  | -2.1  | -2.1  |  1.4  | -0.5  | -4.0  |  6.2  | 10.0  | -2.8  | 0.7  |
|   消费电子   | 002681 |  奋达科技  |   8.4%   | -4.2  |  0.2  | -6.3  |  1.0  |  0.0  |  1.5  | 10.1  |  0.2  |  8.0  | -1.5 |
|    小金属    | 600549 |  厦门钨业  |   8.3%   | -0.6  | -3.9  | -3.2  |  0.3  |  1.6  | -2.4  | 10.0  |  6.2  |  0.2  | 0.6  |
|   医疗服务   | 002524 |  光正眼科  |   8.2%   |  0.3  | -1.4  | -3.1  |  0.7  | 10.0  |  1.2  | -1.2  | -0.1  |  4.7  | -2.4 |
|   化学制品   | 002455 |  百川股份  |   8.2%   | -3.9  |  0.9  | -6.8  |  2.9  | 10.0  | -1.8  |  4.4  |  3.2  | -0.6  | 0.4  |
|   化学原料   | 600319 |  亚星化学  |   8.1%   |  1.6  | -1.6  | -2.1  |  2.5  | 10.1  | -0.2  |  0.8  |  1.0  | -1.1  | -2.5 |
|   装修建材   | 603313 |   梦百合   |   7.9%   |  0.6  | -1.6  | -2.9  |  0.4  | -1.9  | 10.0  | -1.1  |  5.5  | -0.5  | -0.2 |
|    小金属    | 300328 |  宜安科技  |   7.9%   | -1.7  | -1.7  | -2.8  | -1.6  |  2.4  |  3.3  | 13.1  | -1.5  |  2.2  | -3.1 |
|   塑料制品   | 301196 |  唯科科技  |   7.9%   |  0.2  | -2.5  | -2.7  |  0.2  |  1.2  | 20.0  | -3.4  |  1.3  | -2.5  | -2.2 |
|   电源设备   | 002335 |  科华数据  |   7.8%   | -1.8  | -1.3  | -8.1  |  3.4  | 10.0  |  7.0  |  5.3  | -0.9  | -2.7  | -2.2 |
|     电池     | 688819 |  天能股份  |   7.8%   | -1.3  | -2.5  | -1.6  | -0.1  | 12.4  | -3.1  |  0.4  | -0.4  |  8.3  | -3.4 |
|   化学制药   | 300436 |   广生堂   |   7.6%   |  0.8  |  2.2  | -2.6  | -1.0  |  1.3  | 11.8  | -0.3  | -5.4  |  0.6  | 0.8  |
|   仪器仪表   | 688320 |  禾川科技  |   7.6%   |  4.6  | -3.1  | -4.3  |  4.2  | 10.5  |  0.1  | -3.2  |  4.6  | -2.5  | -2.5 |
|   工程建设   | 601068 |  中铝国际  |   7.4%   | -0.2  | -1.9  |  0.5  |  2.1  | -1.8  | -2.6  | 10.1  |  7.0  | -3.9  | -1.3 |
|   纺织服装   | 002193 |  如意集团  |   7.2%   |  2.9  | -0.8  | -1.6  |  1.1  | -1.0  |  0.5  | 10.0  | -2.3  |  1.1  | -2.4 |
|   玻璃玻纤   | 002080 |  中材科技  |   7.1%   | -3.3  | -4.8  | -0.1  |  3.9  |  1.4  |  0.8  |  0.7  | 10.0  |  4.1  | -5.0 |
|   化学制品   | 002096 |  南岭民爆  |   7.0%   | -2.6  | -3.0  |  0.7  |  1.0  | -0.4  | -2.6  |  3.9  | 10.0  |  1.7  | -1.1 |
|   生物制品   | 000534 |  万泽股份  |   6.6%   | -1.2  |  0.3  | -2.4  | -1.0  | -0.3  | -2.9  | 10.0  |  1.9  |  2.8  | -0.2 |
|    半导体    | 688048 |  长光华芯  |   6.5%   |  0.3  | -0.9  | -9.3  |  0.6  |  3.8  |  0.0  |  9.8  |  1.2  | -3.0  | 4.9  |
|   环保行业   | 603797 |  联泰环保  |   6.5%   | -0.3  |  0.7  | -1.4  |  2.2  | -0.8  |  0.2  | 10.1  |  0.8  | -1.8  | -2.7 |
|  汽车零部件  | 600218 |  全柴动力  |   6.5%   |  1.0  | -2.0  | -4.5  |  0.8  | 10.0  |  0.5  |  0.8  |  2.2  |  1.1  | -3.0 |
|  汽车零部件  | 300643 |  万通智控  |   6.4%   | -3.5  | -2.0  | -2.9  |  0.8  |  4.5  | -0.7  | 15.6  | -1.3  | -4.0  | 1.0  |
|     电机     | 300660 |  江苏雷利  |   6.4%   | -0.9  | -5.8  | -5.3  |  0.2  |  9.0  | -1.9  |  3.7  | 11.4  | -1.8  | -1.1 |
|   仪器仪表   | 601222 |  林洋能源  |   6.2%   | -2.2  | -4.2  |  1.8  |  4.1  | 10.0  |  4.7  |  0.8  | -3.8  |  0.4  | -4.5 |
|  光学光电子  | 002765 |  蓝黛科技  |   6.1%   | -1.4  | -2.8  | -4.8  |  2.1  |  1.5  | -3.0  | 10.0  | 10.0  | -0.1  | -4.3 |
|   光伏设备   | 301046 |  能辉科技  |   6.0%   |  5.6  | -2.0  |  1.9  | -3.6  | 10.5  | -3.2  |  1.4  | -2.6  | -0.4  | -1.1 |
|  互联网服务  | 688088 |  虹软科技  |   5.9%   | -0.7  | -6.0  | -4.6  | -0.2  |  2.3  | -0.3  | 12.3  |  3.8  | -1.0  | 1.2  |
|   水泥建材   | 002671 |  龙泉股份  |   5.9%   |  1.8  |  0.6  |  1.1  |  2.5  | -0.4  | -6.8  | 10.0  | -1.2  | -0.6  | -0.4 |
|   汽车整车   | 600686 |  金龙汽车  |   5.8%   |  0.5  | -6.4  | 10.1  | -4.1  | -0.6  | -8.6  |  1.7  | 10.0  | 10.0  | -4.8 |
|   化学原料   | 603299 |  苏盐井神  |   5.8%   | -1.7  | -10.0 | -2.6  |  2.1  |  0.6  |  0.1  |  3.4  | 10.0  |  7.3  | -2.2 |
|   环保行业   | 003027 |  同兴环保  |   5.5%   |  0.3  | -1.1  | -1.1  |  1.4  | -0.1  | -2.1  | 10.0  |  2.5  | -3.1  | -0.7 |
|   专用设备   | 688155 |  先惠技术  |   5.5%   | -0.1  | -3.3  | -5.3  |  1.7  | 15.3  | -1.3  |  1.0  | -1.3  | -0.0  | 0.0  |
|   工程建设   | 002628 |  成都路桥  |   5.2%   |  2.5  |  5.6  |  2.5  | -0.5  | -3.0  | -7.1  | 10.1  |  1.2  | -1.7  | -3.5 |
|   专用设备   | 002031 |  巨轮智能  |   5.2%   | 10.1  | -6.2  | -8.0  | -0.2  |  2.2  |  1.4  | 10.0  |  4.6  | -6.6  | -0.4 |
|   综合行业   | 000652 |  泰达股份  |   5.0%   |  0.0  | -0.2  | -0.8  |  4.8  |  9.9  | -9.7  |  2.7  | -0.9  | -0.2  | 0.5  |
|   多元金融   | 000567 |  海德股份  |   4.9%   | -1.4  | -0.5  |  0.1  |  3.4  | 10.0  | -10.0 | -1.4  |  2.3  |  1.1  | 2.4  |
|   电网设备   | 688676 |  金盘科技  |   4.8%   |  1.0  | -4.0  | -6.6  |  2.3  | 13.0  |  1.1  |  7.4  | -1.1  | -0.1  | -6.5 |
|   仪器仪表   | 002819 |  东方中科  |   4.7%   | -0.7  | -1.6  | -3.1  |  3.8  | -0.8  | -0.9  |  1.6  | 10.0  | -3.2  | 0.2  |
|   通信设备   | 002902 |  铭普光磁  |   4.7%   |  5.7  | -10.0 |  1.9  | -2.1  |  3.6  |  3.4  | 10.0  | -7.3  |  2.6  | -1.5 |
|  光学光电子  | 600071 |  凤凰光学  |   4.6%   |  0.3  |  4.0  | -1.2  | -1.8  | -0.2  | -4.5  |  1.0  | 10.0  |  0.1  | -2.5 |
|   有色金属   | 603937 |  丽岛新材  |   4.5%   | -0.8  |  1.4  | -3.1  |  4.1  |  1.5  | -3.2  | 10.0  | -2.1  |  1.3  | -3.9 |
|     电池     | 688339 |  亿华通-U  |   4.3%   | -5.3  | -2.8  | -5.2  |  1.6  | 20.0  | -3.3  |  0.5  | -2.0  | -1.3  | 4.2  |
|   纺织服装   | 600630 |  龙头股份  |   4.1%   | -1.2  | -3.9  |  2.1  | -2.5  | 10.0  | -5.7  | -0.2  |  3.3  |  0.5  | 2.5  |
|   电力行业   | 000155 |  川能动力  |   4.1%   | -2.2  | -6.9  | -2.4  |  0.5  | 10.0  |  0.6  |  4.3  | -1.0  |  1.7  | 0.3  |
|   汽车服务   | 605151 |   西上海   |   4.0%   | -1.6  | -4.0  | -5.4  |  3.2  |  0.3  |  0.3  |  2.1  | 10.0  |  0.5  | -0.6 |
|  汽车零部件  | 605319 |  无锡振华  |   4.0%   |  8.3  |  0.0  |  0.0  |  0.0  |  0.0  |  0.0  |  0.0  | 10.0  | -9.2  | -3.9 |
|   通信设备   | 002296 |  辉煌科技  |   4.0%   |  2.8  | -6.5  | -2.1  |  3.3  | -1.3  | -2.2  |  9.9  |  0.8  | -0.4  | 0.3  |
|   通用设备   | 300988 |  津荣天宇  |   3.6%   | -3.4  | -6.7  | -4.1  |  8.8  | 20.0  | -0.8  | -3.7  |  1.4  | -3.0  | -2.3 |
|   电源设备   | 002518 |   科士达   |   3.6%   | -5.6  | -1.6  | -7.6  |  5.5  |  5.0  |  0.0  | 10.0  | -0.7  | -1.2  | 1.0  |
|   有色金属   | 600490 |  鹏欣资源  |   3.6%   | -1.0  | -2.6  | -1.3  |  7.8  | -3.2  | -10.0 |  1.4  | 10.1  |  3.3  | 0.5  |
|   环保行业   | 001230 |   N劲旅    |   3.5%   |  0.0  |  0.0  |  0.0  |  0.0  |  0.0  | 28.9  | -10.0 | -6.6  | -0.5  | -4.0 |
|   环保行业   | 301175 |  中科环保  |   3.5%   |  0.0  | -13.1 | 17.8  |  5.8  |  5.4  | -5.3  | 14.3  | -10.3 | -3.1  | -3.6 |
|   有色金属   | 002295 |  精艺股份  |   3.4%   |  0.7  | -0.6  | -1.2  |  2.5  |  2.6  | -7.6  | 10.0  | -0.6  |  1.4  | -3.2 |
|  互联网服务  | 002657 |  中科金财  |   3.4%   |  4.5  | -3.7  | -10.0 |  4.6  |  1.7  | -2.5  | 10.0  |  2.9  | -1.1  | -1.8 |
